index     timeStep    vehicleName    vehicleType      lane        pos        speed       accel       CFMode              timeGapSetting      SpaceGap  timeGap   
429        44.50      CACC6           TypeCACC@CACC6  1to2_1       282.79     12.19      1.77       GapControl          0.60                 9.19       0.75       
429        44.50      CACC7           TypeCACC@CACC7  1to2_1       266.62     15.13      2.00       GapControl          0.55                 11.17      0.74       
429        44.50      CACC8           TypeCACC@CACC8  1to2_1       251.47     14.69      0.74       GapControl          0.55                 10.15      0.69       
429        44.50      CACC9           TypeCACC@CACC9  1to2_1       236.27     14.85      -0.59      GapControl          0.55                 10.21      0.69       
429        44.50      CACC10          TypeCACC@CACC10 1to2_1       220.85     15.30      -0.96      GapControl          0.55                 10.42      0.68       

430        44.60      CACC1           TypeCACC@CACC1  1to2_1       369.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
430        44.60      CACC2           TypeCACC@CACC2  1to2_1       345.16     16.92      2.00       SpeedControl        0.60                 19.43      1.15       
430        44.60      CACC3           TypeCACC@CACC3  1to2_1       328.84     15.73      2.00       GapControl          0.60                 11.32      0.72       
430        44.60      CACC4           TypeCACC@CACC4  1to2_1       313.24     14.54      1.95       GapControl          0.60                 10.60      0.73       
430        44.60      CACC5           TypeCACC@CACC5  1to2_1       298.32     13.41      1.85       GapControl          0.60                 9.92       0.74       
430        44.60      CACC6           TypeCACC@CACC6  1to2_1       284.03     12.37      1.76       GapControl          0.60                 9.29       0.75       
430        44.60      CACC7           TypeCACC@CACC7  1to2_1       268.08     14.63      -5.00      EmergencyBrake      0.55                 10.95      0.75       
430        44.60      CACC8           TypeCACC@CACC8  1to2_1       252.95     14.79      1.06       GapControl          0.55                 10.13      0.68       
430        44.60      CACC9           TypeCACC@CACC9  1to2_1       237.75     14.82      -0.32      GapControl          0.55                 10.20      0.69       
430        44.60      CACC10          TypeCACC@CACC10 1to2_1       222.37     15.21      -0.93      GapControl          0.55                 10.38      0.68       

431        44.70      CACC1           TypeCACC@CACC1  1to2_1       371.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
431        44.70      CACC2           TypeCACC@CACC2  1to2_1       346.87     17.12      2.00       SpeedControl        0.60                 19.72      1.15       
431        44.70      CACC3           TypeCACC@CACC3  1to2_1       330.43     15.93      2.00       GapControl          0.60                 11.44      0.72       
431        44.70      CACC4           TypeCACC@CACC4  1to2_1       314.71     14.74      1.96       GapControl          0.60                 10.72      0.73       
431        44.70      CACC5           TypeCACC@CACC5  1to2_1       299.68     13.60      1.85       GapControl          0.60                 10.03      0.74       
431        44.70      CACC6           TypeCACC@CACC6  1to2_1       285.28     12.54      1.75       GapControl          0.60                 9.40       0.75       
431        44.70      CACC7           TypeCACC@CACC7  1to2_1       269.52     14.33      -3.00      GapControl          0.55                 10.77      0.75       
431        44.70      CACC8           TypeCACC@CACC8  1to2_1       254.43     14.78      -0.07      GapControl          0.55                 10.08      0.68       
431        44.70      CACC9           TypeCACC@CACC9  1to2_1       239.23     14.82      -0.02      GapControl          0.55                 10.20      0.69       
431        44.70      CACC10          TypeCACC@CACC10 1to2_1       223.88     15.13      -0.83      GapControl          0.55                 10.35      0.68       

432        44.80      CACC1           TypeCACC@CACC1  1to2_1       373.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
432        44.80      CACC2           TypeCACC@CACC2  1to2_1       348.60     17.32      2.00       SpeedControl        0.60                 19.99      1.15       
432        44.80      CACC3           TypeCACC@CACC3  1to2_1       332.04     16.13      2.00       GapControl          0.60                 11.56      0.72       
432        44.80      CACC4           TypeCACC@CACC4  1to2_1       316.20     14.93      1.97       GapControl          0.60                 10.84      0.73       
432        44.80      CACC5           TypeCACC@CACC5  1to2_1       301.06     13.78      1.87       GapControl          0.60                 10.15      0.74       
432        44.80      CACC6           TypeCACC@CACC6  1to2_1       286.56     12.72      1.75       GapControl          0.60                 9.50       0.75       
432        44.80      CACC7           TypeCACC@CACC7  1to2_1       270.93     14.18      -1.50      GapControl          0.55                 10.62      0.75       
432        44.80      CACC8           TypeCACC@CACC8  1to2_1       255.90     14.71      -0.71      GapControl          0.55                 10.03      0.68       
432        44.80      CACC9           TypeCACC@CACC9  1to2_1       240.71     14.82      0.02       GapControl          0.55                 10.19      0.69       
432        44.80      CACC10          TypeCACC@CACC10 1to2_1       225.39     15.06      -0.68      GapControl          0.55                 10.32      0.69       

433        44.90      CACC1           TypeCACC@CACC1  1to2_1       375.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
433        44.90      CACC2           TypeCACC@CACC2  1to2_1       350.36     17.52      2.00       SpeedControl        0.60                 20.23      1.15       
433        44.90      CACC3           TypeCACC@CACC3  1to2_1       333.67     16.33      2.00       GapControl          0.60                 11.68      0.72       
433        44.90      CACC4           TypeCACC@CACC4  1to2_1       317.72     15.13      1.98       GapControl          0.60                 10.96      0.72       
433        44.90      CACC5           TypeCACC@CACC5  1to2_1       302.46     13.97      1.88       GapControl          0.60                 10.26      0.73       
433        44.90      CACC6           TypeCACC@CACC6  1to2_1       287.85     12.89      1.75       GapControl          0.60                 9.61       0.75       
433        44.90      CACC7           TypeCACC@CACC7  1to2_1       272.35     14.14      -0.36      GapControl          0.55                 10.50      0.74       
433        44.90      CACC8           TypeCACC@CACC8  1to2_1       257.36     14.62      -0.97      GapControl          0.55                 9.98       0.68       
433        44.90      CACC9           TypeCACC@CACC9  1to2_1       242.19     14.81      -0.09      GapControl          0.55                 10.17      0.69       
433        44.90      CACC10          TypeCACC@CACC10 1to2_1       226.89     15.01      -0.53      GapControl          0.55                 10.30      0.69       

434        45.00      CACC1           TypeCACC@CACC1  1to2_1       377.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
434        45.00      CACC2           TypeCACC@CACC2  1to2_1       352.13     17.72      2.00       SpeedControl        0.60                 20.46      1.15       
434        45.00      CACC3           TypeCACC@CACC3  1to2_1       335.33     16.53      2.00       GapControl          0.60                 11.80      0.71       
434        45.00      CACC4           TypeCACC@CACC4  1to2_1       319.25     15.33      1.99       GapControl          0.60                 11.08      0.72       
434        45.00      CACC5           TypeCACC@CACC5  1to2_1       303.87     14.16      1.90       GapControl          0.60                 10.38      0.73       
434        45.00      CACC6           TypeCACC@CACC6  1to2_1       289.15     13.07      1.77       GapControl          0.60                 9.72       0.74       
434        45.00      CACC7           TypeCACC@CACC7  1to2_1       273.77     14.19      0.44       GapControl          0.55                 10.39      0.73       
434        45.00      CACC8           TypeCACC@CACC8  1to2_1       258.82     14.52      -0.96      GapControl          0.55                 9.95       0.69       
434        45.00      CACC9           TypeCACC@CACC9  1to2_1       243.67     14.78      -0.25      GapControl          0.55                 10.14      0.69       
434        45.00      CACC10          TypeCACC@CACC10 1to2_1       228.39     14.97      -0.41      GapControl          0.55                 10.28      0.69       

435        45.10      CACC1           TypeCACC@CACC1  1to2_1       379.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
435        45.10      CACC2           TypeCACC@CACC2  1to2_1       353.92     17.92      2.00       SpeedControl        0.60                 20.67      1.15       
435        45.10      CACC3           TypeCACC@CACC3  1to2_1       337.00     16.73      2.00       GapControl          0.60                 11.92      0.71       
435        45.10      CACC4           TypeCACC@CACC4  1to2_1       320.80     15.53      1.99       GapControl          0.60                 11.20      0.72       
435        45.10      CACC5           TypeCACC@CACC5  1to2_1       305.31     14.35      1.92       GapControl          0.60                 10.50      0.73       
435        45.10      CACC6           TypeCACC@CACC6  1to2_1       290.48     13.25      1.78       GapControl          0.60                 9.83       0.74       
435        45.10      CACC7           TypeCACC@CACC7  1to2_1       275.20     14.28      0.94       GapControl          0.55                 10.28      0.72       
435        45.10      CACC8           TypeCACC@CACC8  1to2_1       260.26     14.44      -0.77      GapControl          0.55                 9.94       0.69       
435        45.10      CACC9           TypeCACC@CACC9  1to2_1       245.15     14.74      -0.40      GapControl          0.55                 10.11      0.69       
435        45.10      CACC10          TypeCACC@CACC10 1to2_1       229.88     14.93      -0.34      GapControl          0.55                 10.27      0.69       

436        45.20      CACC1           TypeCACC@CACC1  1to2_1       381.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
436        45.20      CACC2           TypeCACC@CACC2  1to2_1       355.73     18.12      2.00       SpeedControl        0.60                 20.86      1.15       
436        45.20      CACC3           TypeCACC@CACC3  1to2_1       338.69     16.93      2.00       GapControl          0.60                 12.04      0.71       
436        45.20      CACC4           TypeCACC@CACC4  1to2_1       322.38     15.73      2.00       GapControl          0.60                 11.32      0.72       
436        45.20      CACC5           TypeCACC@CACC5  1to2_1       306.76     14.55      1.94       GapControl          0.60                 10.61      0.73       
436        45.20      CACC6           TypeCACC@CACC6  1to2_1       291.82     13.43      1.81       GapControl          0.60                 9.94       0.74       
436        45.20      CACC7           TypeCACC@CACC7  1to2_1       276.64     14.40      1.18       GapControl          0.55                 10.18      0.71       
436        45.20      CACC8           TypeCACC@CACC8  1to2_1       261.70     14.40      -0.47      GapControl          0.55                 9.94       0.69       
436        45.20      CACC9           TypeCACC@CACC9  1to2_1       246.62     14.70      -0.50      GapControl          0.55                 10.08      0.69       
436        45.20      CACC10          TypeCACC@CACC10 1to2_1       231.37     14.90      -0.31      GapControl          0.55                 10.24      0.69       

437        45.30      CACC1           TypeCACC@CACC1  1to2_1       383.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
437        45.30      CACC2           TypeCACC@CACC2  1to2_1       357.57     18.32      2.00       SpeedControl        0.60                 21.02      1.15       
437        45.30      CACC3           TypeCACC@CACC3  1to2_1       340.41     17.13      2.00       GapControl          0.60                 12.16      0.71       
437        45.30      CACC4           TypeCACC@CACC4  1to2_1       323.97     15.93      2.00       GapControl          0.60                 11.44      0.72       
437        45.30      CACC5           TypeCACC@CACC5  1to2_1       308.24     14.74      1.96       GapControl          0.60                 10.73      0.73       
437        45.30      CACC6           TypeCACC@CACC6  1to2_1       293.18     13.61      1.84       GapControl          0.60                 10.06      0.74       
437        45.30      CACC7           TypeCACC@CACC7  1to2_1       278.09     14.52      1.21       GapControl          0.55                 10.09      0.70       
437        45.30      CACC8           TypeCACC@CACC8  1to2_1       263.14     14.38      -0.14      GapControl          0.55                 9.95       0.69       
437        45.30      CACC9           TypeCACC@CACC9  1to2_1       248.08     14.64      -0.52      GapControl          0.55                 10.06      0.69       
437        45.30      CACC10          TypeCACC@CACC10 1to2_1       232.86     14.87      -0.32      GapControl          0.55                 10.22      0.69       

438        45.40      CACC1           TypeCACC@CACC1  1to2_1       385.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
438        45.40      CACC2           TypeCACC@CACC2  1to2_1       359.42     18.52      2.00       SpeedControl        0.60                 21.17      1.14       
438        45.40      CACC3           TypeCACC@CACC3  1to2_1       342.14     17.33      2.00       GapControl          0.60                 12.28      0.71       
438        45.40      CACC4           TypeCACC@CACC4  1to2_1       325.58     16.13      2.00       GapControl          0.60                 11.56      0.72       
438        45.40      CACC5           TypeCACC@CACC5  1to2_1       309.73     14.94      1.98       GapControl          0.60                 10.85      0.73       
438        45.40      CACC6           TypeCACC@CACC6  1to2_1       294.56     13.80      1.87       GapControl          0.60                 10.17      0.74       
438        45.40      CACC7           TypeCACC@CACC7  1to2_1       279.55     14.63      1.09       GapControl          0.55                 10.01      0.68       
438        45.40      CACC8           TypeCACC@CACC8  1to2_1       264.58     14.40      0.17       GapControl          0.55                 9.97       0.69       
438        45.40      CACC9           TypeCACC@CACC9  1to2_1       249.54     14.60      -0.47      GapControl          0.55                 10.04      0.69       
438        45.40      CACC10          TypeCACC@CACC10 1to2_1       234.34     14.84      -0.33      GapControl          0.55                 10.20      0.69       

439        45.50      CACC1           TypeCACC@CACC1  1to2_1       387.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
439        45.50      CACC2           TypeCACC@CACC2  1to2_1       361.29     18.72      2.00       SpeedControl        0.60                 21.30      1.14       
439        45.50      CACC3           TypeCACC@CACC3  1to2_1       343.89     17.53      2.00       GapControl          0.60                 12.40      0.71       
439        45.50      CACC4           TypeCACC@CACC4  1to2_1       327.21     16.33      2.00       GapControl          0.60                 11.68      0.72       
439        45.50      CACC5           TypeCACC@CACC5  1to2_1       311.24     15.14      1.99       GapControl          0.60                 10.97      0.72       
439        45.50      CACC6           TypeCACC@CACC6  1to2_1       295.96     13.99      1.90       GapControl          0.60                 10.29      0.74       
439        45.50      CACC7           TypeCACC@CACC7  1to2_1       281.01     14.65      0.14       GapControl          0.60                 9.94       0.68       
439        45.50      CACC8           TypeCACC@CACC8  1to2_1       266.01     14.37      -0.31      GapControl          0.60                 10.00      0.70       
439        45.50      CACC9           TypeCACC@CACC9  1to2_1       250.99     14.48      -1.11      GapControl          0.60                 10.03      0.69       
439        45.50      CACC10          TypeCACC@CACC10 1to2_1       235.81     14.72      -1.10      GapControl          0.60                 10.17      0.69       

440        45.60      CACC1           TypeCACC@CACC1  1to2_1       389.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
440        45.60      CACC2           TypeCACC@CACC2  1to2_1       363.18     18.92      2.00       SpeedControl        0.60                 21.41      1.13       
440        45.60      CACC3           TypeCACC@CACC3  1to2_1       345.67     17.73      2.00       GapControl          0.60                 12.52      0.71       
440        45.60      CACC4           TypeCACC@CACC4  1to2_1       328.87     16.53      2.00       GapControl          0.60                 11.80      0.71       
440        45.60      CACC5           TypeCACC@CACC5  1to2_1       312.78     15.34      2.00       GapControl          0.60                 11.09      0.72       
440        45.60      CACC6           TypeCACC@CACC6  1to2_1       297.38     14.18      1.93       GapControl          0.60                 10.40      0.73       
440        45.60      CACC7           TypeCACC@CACC7  1to2_1       282.47     14.58      -0.60      GapControl          0.60                 9.90       0.68       
440        45.60      CACC8           TypeCACC@CACC8  1to2_1       267.44     14.29      -0.78      GapControl          0.60                 10.03      0.70       
440        45.60      CACC9           TypeCACC@CACC9  1to2_1       252.42     14.33      -1.59      GapControl          0.60                 10.02      0.70       
440        45.60      CACC10          TypeCACC@CACC10 1to2_1       237.27     14.55      -1.74      GapControl          0.60                 10.15      0.70       

441        45.70      CACC1           TypeCACC@CACC1  1to2_1       391.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
441        45.70      CACC2           TypeCACC@CACC2  1to2_1       365.09     19.12      2.00       SpeedControl        0.60                 21.50      1.12       
441        45.70      CACC3           TypeCACC@CACC3  1to2_1       347.46     17.93      2.00       GapControl          0.60                 12.64      0.70       
441        45.70      CACC4           TypeCACC@CACC4  1to2_1       330.54     16.73      2.00       GapControl          0.60                 11.92      0.71       
441        45.70      CACC5           TypeCACC@CACC5  1to2_1       314.33     15.54      2.00       GapControl          0.60                 11.21      0.72       
441        45.70      CACC6           TypeCACC@CACC6  1to2_1       298.82     14.38      1.95       GapControl          0.60                 10.52      0.73       
441        45.70      CACC7           TypeCACC@CACC7  1to2_1       283.92     14.47      -1.10      GapControl          0.60                 9.89       0.68       
441        45.70      CACC8           TypeCACC@CACC8  1to2_1       268.86     14.17      -1.17      GapControl          0.60                 10.06      0.71       
441        45.70      CACC9           TypeCACC@CACC9  1to2_1       253.83     14.13      -1.91      GapControl          0.60                 10.03      0.71       
441        45.70      CACC10          TypeCACC@CACC10 1to2_1       238.70     14.33      -2.22      GapControl          0.60                 10.13      0.71       

442        45.80      CACC1           TypeCACC@CACC1  1to2_1       393.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
442        45.80      CACC2           TypeCACC@CACC2  1to2_1       367.03     19.32      2.00       SpeedControl        0.60                 21.56      1.12       
442        45.80      CACC3           TypeCACC@CACC3  1to2_1       349.27     18.13      2.00       GapControl          0.60                 12.76      0.70       
442        45.80      CACC4           TypeCACC@CACC4  1to2_1       332.23     16.93      2.00       GapControl          0.60                 12.04      0.71       
442        45.80      CACC5           TypeCACC@CACC5  1to2_1       315.91     15.74      2.00       GapControl          0.60                 11.33      0.72       
442        45.80      CACC6           TypeCACC@CACC6  1to2_1       300.27     14.57      1.97       GapControl          0.60                 10.63      0.73       
442        45.80      CACC7           TypeCACC@CACC7  1to2_1       285.36     14.34      -1.33      GapControl          0.60                 9.92       0.69       
442        45.80      CACC8           TypeCACC@CACC8  1to2_1       270.26     14.03      -1.43      GapControl          0.60                 10.09      0.72       
442        45.80      CACC9           TypeCACC@CACC9  1to2_1       255.23     13.93      -2.08      GapControl          0.60                 10.04      0.72       
442        45.80      CACC10          TypeCACC@CACC10 1to2_1       240.11     14.08      -2.50      GapControl          0.60                 10.12      0.72       

443        45.90      CACC1           TypeCACC@CACC1  1to2_1       395.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
443        45.90      CACC2           TypeCACC@CACC2  1to2_1       368.98     19.52      2.00       SpeedControl        0.60                 21.61      1.11       
443        45.90      CACC3           TypeCACC@CACC3  1to2_1       351.10     18.33      2.00       GapControl          0.60                 12.87      0.70       
443        45.90      CACC4           TypeCACC@CACC4  1to2_1       333.95     17.13      2.00       GapControl          0.60                 12.16      0.71       
443        45.90      CACC5           TypeCACC@CACC5  1to2_1       317.50     15.94      2.00       GapControl          0.60                 11.45      0.72       
443        45.90      CACC6           TypeCACC@CACC6  1to2_1       301.75     14.77      1.99       GapControl          0.60                 10.75      0.73       
443        45.90      CACC7           TypeCACC@CACC7  1to2_1       286.78     14.21      -1.32      GapControl          0.60                 9.97       0.70       
443        45.90      CACC8           TypeCACC@CACC8  1to2_1       271.65     13.88      -1.55      GapControl          0.60                 10.12      0.73       
443        45.90      CACC9           TypeCACC@CACC9  1to2_1       256.60     13.72      -2.09      GapControl          0.60                 10.05      0.73       
443        45.90      CACC10          TypeCACC@CACC10 1to2_1       241.49     13.82      -2.59      GapControl          0.60                 10.11      0.73       

444        46.00      CACC1           TypeCACC@CACC1  1to2_1       397.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
444        46.00      CACC2           TypeCACC@CACC2  1to2_1       370.95     19.72      2.00       SpeedControl        0.60                 21.64      1.10       
444        46.00      CACC3           TypeCACC@CACC3  1to2_1       352.96     18.53      2.00       GapControl          0.60                 12.99      0.70       
444        46.00      CACC4           TypeCACC@CACC4  1to2_1       335.68     17.33      2.00       GapControl          0.60                 12.28      0.71       
444        46.00      CACC5           TypeCACC@CACC5  1to2_1       319.11     16.14      2.00       GapControl          0.60                 11.56      0.72       
444        46.00      CACC6           TypeCACC@CACC6  1to2_1       303.25     14.97      1.99       GapControl          0.60                 10.87      0.73       
444        46.00      CACC7           TypeCACC@CACC7  1to2_1       288.19     14.10      -1.08      GapControl          0.60                 10.06      0.71       
444        46.00      CACC8           TypeCACC@CACC8  1to2_1       273.02     13.72      -1.50      GapControl          0.60                 10.16      0.74       
444        46.00      CACC9           TypeCACC@CACC9  1to2_1       257.95     13.52      -1.97      GapControl          0.60                 10.07      0.75       
444        46.00      CACC10          TypeCACC@CACC10 1to2_1       242.85     13.57      -2.50      GapControl          0.60                 10.10      0.74       

445        46.10      CACC1           TypeCACC@CACC1  1to2_1       399.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
445        46.10      CACC2           TypeCACC@CACC2  1to2_1       372.94     19.92      2.00       SpeedControl        0.60                 21.65      1.09       
445        46.10      CACC3           TypeCACC@CACC3  1to2_1       354.83     18.73      2.00       GapControl          0.60                 13.11      0.70       
445        46.10      CACC4           TypeCACC@CACC4  1to2_1       337.43     17.53      2.00       GapControl          0.60                 12.40      0.71       
445        46.10      CACC5           TypeCACC@CACC5  1to2_1       320.75     16.34      2.00       GapControl          0.60                 11.68      0.71       
445        46.10      CACC6           TypeCACC@CACC6  1to2_1       304.76     15.17      2.00       GapControl          0.60                 10.98      0.72       
445        46.10      CACC7           TypeCACC@CACC7  1to2_1       289.59     14.03      -0.68      GapControl          0.60                 10.17      0.73       
445        46.10      CACC8           TypeCACC@CACC8  1to2_1       274.38     13.60      -1.29      GapControl          0.60                 10.21      0.75       
445        46.10      CACC9           TypeCACC@CACC9  1to2_1       259.28     13.35      -1.71      GapControl          0.60                 10.10      0.76       
445        46.10      CACC10          TypeCACC@CACC10 1to2_1       244.18     13.34      -2.26      GapControl          0.60                 10.10      0.76       

446        46.20      CACC1           TypeCACC@CACC1  1to2_1       401.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
446        46.20      CACC2           TypeCACC@CACC2  1to2_1       374.96     20.12      2.00       SpeedControl        0.60                 21.63      1.08       
446        46.20      CACC3           TypeCACC@CACC3  1to2_1       356.72     18.93      2.00       GapControl          0.60                 13.23      0.70       
446        46.20      CACC4           TypeCACC@CACC4  1to2_1       339.20     17.73      2.00       GapControl          0.60                 12.52      0.71       
446        46.20      CACC5           TypeCACC@CACC5  1to2_1       322.40     16.54      2.00       GapControl          0.60                 11.80      0.71       
446        46.20      CACC6           TypeCACC@CACC6  1to2_1       306.30     15.37      2.00       GapControl          0.60                 11.10      0.72       
446        46.20      CACC7           TypeCACC@CACC7  1to2_1       290.99     14.02      -0.15      GapControl          0.60                 10.31      0.74       
446        46.20      CACC8           TypeCACC@CACC8  1to2_1       275.73     13.50      -0.92      GapControl          0.60                 10.26      0.76       
446        46.20      CACC9           TypeCACC@CACC9  1to2_1       260.61     13.21      -1.34      GapControl          0.60                 10.13      0.77       
446        46.20      CACC10          TypeCACC@CACC10 1to2_1       245.50     13.16      -1.87      GapControl          0.60                 10.11      0.77       

447        46.30      CACC1           TypeCACC@CACC1  1to2_1       403.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
447        46.30      CACC2           TypeCACC@CACC2  1to2_1       376.99     20.32      2.00       SpeedControl        0.60                 21.60      1.06       
447        46.30      CACC3           TypeCACC@CACC3  1to2_1       358.64     19.13      2.00       GapControl          0.60                 13.35      0.70       
447        46.30      CACC4           TypeCACC@CACC4  1to2_1       341.00     17.93      2.00       GapControl          0.60                 12.64      0.71       
447        46.30      CACC5           TypeCACC@CACC5  1to2_1       324.08     16.74      2.00       GapControl          0.60                 11.92      0.71       
447        46.30      CACC6           TypeCACC@CACC6  1to2_1       307.86     15.57      1.99       GapControl          0.60                 11.22      0.72       
447        46.30      CACC7           TypeCACC@CACC7  1to2_1       292.40     14.06      0.45       GapControl          0.60                 10.46      0.74       
447        46.30      CACC8           TypeCACC@CACC8  1to2_1       277.08     13.46      -0.43      GapControl          0.60                 10.32      0.77       
447        46.30      CACC9           TypeCACC@CACC9  1to2_1       261.92     13.13      -0.88      GapControl          0.60                 10.16      0.77       
447        46.30      CACC10          TypeCACC@CACC10 1to2_1       246.80     13.02      -1.39      GapControl          0.60                 10.12      0.78       

448        46.40      CACC1           TypeCACC@CACC1  1to2_1       405.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
448        46.40      CACC2           TypeCACC@CACC2  1to2_1       379.04     20.52      2.00       SpeedControl        0.60                 21.55      1.05       
448        46.40      CACC3           TypeCACC@CACC3  1to2_1       360.57     19.33      1.99       GapControl          0.60                 13.47      0.70       
448        46.40      CACC4           TypeCACC@CACC4  1to2_1       342.81     18.13      2.00       GapControl          0.60                 12.76      0.70       
448        46.40      CACC5           TypeCACC@CACC5  1to2_1       325.77     16.94      2.00       GapControl          0.60                 12.04      0.71       
448        46.40      CACC6           TypeCACC@CACC6  1to2_1       309.44     15.77      1.99       GapControl          0.60                 11.34      0.72       
448        46.40      CACC7           TypeCACC@CACC7  1to2_1       293.81     14.17      1.06       GapControl          0.60                 10.62      0.75       
448        46.40      CACC8           TypeCACC@CACC8  1to2_1       278.43     13.48      0.15       GapControl          0.60                 10.39      0.77       
448        46.40      CACC9           TypeCACC@CACC9  1to2_1       263.23     13.09      -0.36      GapControl          0.60                 10.20      0.78       
448        46.40      CACC10          TypeCACC@CACC10 1to2_1       248.09     12.93      -0.85      GapControl          0.60                 10.13      0.78       

449        46.50      CACC1           TypeCACC@CACC1  1to2_1       407.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
449        46.50      CACC2           TypeCACC@CACC2  1to2_1       381.11     20.72      2.00       SpeedControl        0.60                 21.48      1.04       
449        46.50      CACC3           TypeCACC@CACC3  1to2_1       362.52     19.53      1.99       GapControl          0.60                 13.59      0.70       
449        46.50      CACC4           TypeCACC@CACC4  1to2_1       344.64     18.33      2.00       GapControl          0.60                 12.88      0.70       
449        46.50      CACC5           TypeCACC@CACC5  1to2_1       327.48     17.14      1.99       GapControl          0.60                 12.16      0.71       
449        46.50      CACC6           TypeCACC@CACC6  1to2_1       311.03     15.97      1.98       GapControl          0.60                 11.45      0.72       
449        46.50      CACC7           TypeCACC@CACC7  1to2_1       295.25     14.33      1.64       GapControl          0.60                 10.78      0.75       
449        46.50      CACC8           TypeCACC@CACC8  1to2_1       279.78     13.55      0.77       GapControl          0.60                 10.47      0.77       
449        46.50      CACC9           TypeCACC@CACC9  1to2_1       264.54     13.11      0.20       GapControl          0.60                 10.24      0.78       
449        46.50      CACC10          TypeCACC@CACC10 1to2_1       249.38     12.90      -0.27      GapControl          0.60                 10.16      0.79       

450        46.60      CACC1           TypeCACC@CACC1  1to2_1       409.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
450        46.60      CACC2           TypeCACC@CACC2  1to2_1       383.21     20.92      2.00       SpeedControl        0.60                 21.38      1.02       
450        46.60      CACC3           TypeCACC@CACC3  1to2_1       364.50     19.73      1.99       GapControl          0.60                 13.71      0.70       
450        46.60      CACC4           TypeCACC@CACC4  1to2_1       346.50     18.53      2.00       GapControl          0.60                 13.00      0.70       
450        46.60      CACC5           TypeCACC@CACC5  1to2_1       329.22     17.34      1.99       GapControl          0.60                 12.28      0.71       
450        46.60      CACC6           TypeCACC@CACC6  1to2_1       312.65     16.17      1.98       GapControl          0.60                 11.57      0.72       
450        46.60      CACC7           TypeCACC@CACC7  1to2_1       296.70     14.53      2.00       GapControl          0.60                 10.95      0.75       
450        46.60      CACC8           TypeCACC@CACC8  1to2_1       281.15     13.69      1.38       GapControl          0.60                 10.55      0.77       
450        46.60      CACC9           TypeCACC@CACC9  1to2_1       265.86     13.19      0.77       GapControl          0.60                 10.29      0.78       
450        46.60      CACC10          TypeCACC@CACC10 1to2_1       250.68     12.93      0.30       GapControl          0.60                 10.18      0.79       

451        46.70      CACC1           TypeCACC@CACC1  1to2_1       411.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
451        46.70      CACC2           TypeCACC@CACC2  1to2_1       385.32     21.12      2.00       SpeedControl        0.60                 21.27      1.01       
451        46.70      CACC3           TypeCACC@CACC3  1to2_1       366.49     19.93      1.99       GapControl          0.60                 13.83      0.69       
451        46.70      CACC4           TypeCACC@CACC4  1to2_1       348.37     18.73      2.00       GapControl          0.60                 13.12      0.70       
451        46.70      CACC5           TypeCACC@CACC5  1to2_1       330.97     17.54      1.99       GapControl          0.60                 12.40      0.71       
451        46.70      CACC6           TypeCACC@CACC6  1to2_1       314.28     16.36      1.97       GapControl          0.60                 11.69      0.71       
451        46.70      CACC7           TypeCACC@CACC7  1to2_1       298.18     14.73      2.00       GapControl          0.60                 11.11      0.75       
451        46.70      CACC8           TypeCACC@CACC8  1to2_1       282.54     13.88      1.91       GapControl          0.60                 10.63      0.77       
451        46.70      CACC9           TypeCACC@CACC9  1to2_1       267.19     13.32      1.32       GapControl          0.60                 10.35      0.78       
451        46.70      CACC10          TypeCACC@CACC10 1to2_1       251.98     13.02      0.84       GapControl          0.60                 10.21      0.78       

452        46.80      CACC1           TypeCACC@CACC1  1to2_1       413.59     20.00      0.00       Undefined           3.50                 -1.00      -1.00      
452        46.80      CACC2           TypeCACC@CACC2  1to2_1       387.45     21.32      2.00       SpeedControl        0.60                 21.14      0.99       
452        46.80      CACC3           TypeCACC@CACC3  1to2_1       368.50     20.13      1.99       GapControl          0.60                 13.95      0.69       
452        46.80      CACC4           TypeCACC@CACC4  1to2_1       350.26     18.93      2.00       GapControl          0.60                 13.24      0.70       
