timeStep    sender         receiver         type                     sendingPlnID        recPlnID            
23.75      CACC8           -                 state_waitForCatchup           -                  -                   

25.60      CACC9           -                 state_waitForLaneChange        -                  -                   

25.70      CACC9           -                 state_platoonLeader            -                  -                   

25.73      CACC9           -                 state_sendMergeReq             -                  -                   
25.73      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
25.73      CACC9           -                 state_waitForMergeReply        -                  -                   

25.73      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

25.74      CACC9           -                 state_platoonLeader            -                  -                   

25.83      CACC9           -                 state_sendMergeReq             -                  -                   
25.83      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
25.83      CACC9           -                 state_waitForMergeReply        -                  -                   

25.83      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

25.84      CACC9           -                 state_platoonLeader            -                  -                   

25.93      CACC9           -                 state_sendMergeReq             -                  -                   
25.93      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
25.93      CACC9           -                 state_waitForMergeReply        -                  -                   

25.93      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

25.94      CACC9           -                 state_platoonLeader            -                  -                   

26.03      CACC9           -                 state_sendMergeReq             -                  -                   
26.03      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.03      CACC9           -                 state_waitForMergeReply        -                  -                   

26.03      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.04      CACC9           -                 state_platoonLeader            -                  -                   

26.13      CACC9           -                 state_sendMergeReq             -                  -                   
26.13      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.13      CACC9           -                 state_waitForMergeReply        -                  -                   

26.13      CACC4           -                 state_notifyFollowers          -                  -                   
26.13      CACC4           multicast         CHANGE_PL                      CACC4              CACC1               
26.13      CACC4           -                 state_state_waitForAllAcks     -                  -                   

26.13      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.13      CACC5           CACC4             ACK                            CACC4              CACC4               

26.14      CACC9           -                 state_platoonLeader            -                  -                   

26.14      CACC4           -                 state_sendMergeDone            -                  -                   
26.14      CACC4           CACC1             MERGE_DONE                     CACC1              CACC1               
26.14      CACC4           -                 state_platoonFollower          -                  -                   

26.14      CACC1           -                 state_mergeDone                -                  -                   
26.14      CACC1           -                 state_platoonLeader            -                  -                   

26.23      CACC9           -                 state_sendMergeReq             -                  -                   
26.23      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.23      CACC9           -                 state_waitForMergeReply        -                  -                   

26.23      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.24      CACC9           -                 state_platoonLeader            -                  -                   

26.33      CACC9           -                 state_sendMergeReq             -                  -                   
26.33      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.33      CACC9           -                 state_waitForMergeReply        -                  -                   

26.33      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.34      CACC9           -                 state_platoonLeader            -                  -                   

26.43      CACC9           -                 state_sendMergeReq             -                  -                   
26.43      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.43      CACC9           -                 state_waitForMergeReply        -                  -                   

26.43      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.44      CACC9           -                 state_platoonLeader            -                  -                   

26.53      CACC9           -                 state_sendMergeReq             -                  -                   
26.53      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.53      CACC9           -                 state_waitForMergeReply        -                  -                   

26.53      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.54      CACC9           -                 state_platoonLeader            -                  -                   

26.63      CACC9           -                 state_sendMergeReq             -                  -                   
26.63      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.63      CACC9           -                 state_waitForMergeReply        -                  -                   

26.63      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.64      CACC9           -                 state_platoonLeader            -                  -                   

26.73      CACC9           -                 state_sendMergeReq             -                  -                   
26.73      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.73      CACC9           -                 state_waitForMergeReply        -                  -                   

26.73      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.74      CACC9           -                 state_platoonLeader            -                  -                   

26.83      CACC9           -                 state_sendMergeReq             -                  -                   
26.83      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.83      CACC9           -                 state_waitForMergeReply        -                  -                   

26.83      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.84      CACC9           -                 state_platoonLeader            -                  -                   

26.93      CACC9           -                 state_sendMergeReq             -                  -                   
26.93      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.93      CACC9           -                 state_waitForMergeReply        -                  -                   

26.93      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.94      CACC9           -                 state_platoonLeader            -                  -                   

27.03      CACC9           -                 state_sendMergeReq             -                  -                   
27.03      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.03      CACC9           -                 state_waitForMergeReply        -                  -                   

27.03      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.04      CACC9           -                 state_platoonLeader            -                  -                   

27.13      CACC9           -                 state_sendMergeReq             -                  -                   
27.13      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.13      CACC9           -                 state_waitForMergeReply        -                  -                   

27.13      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.14      CACC9           -                 state_platoonLeader            -                  -                   

27.23      CACC9           -                 state_sendMergeReq             -                  -                   
27.23      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.23      CACC9           -                 state_waitForMergeReply        -                  -                   

27.23      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.24      CACC9           -                 state_platoonLeader            -                  -                   

27.33      CACC9           -                 state_sendMergeReq             -                  -                   
27.33      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.33      CACC9           -                 state_waitForMergeReply        -                  -                   

27.33      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.34      CACC9           -                 state_platoonLeader            -                  -                   

27.43      CACC9           -                 state_sendMergeReq             -                  -                   
27.43      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.43      CACC9           -                 state_waitForMergeReply        -                  -                   

27.43      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.44      CACC9           -                 state_platoonLeader            -                  -                   

27.53      CACC9           -                 state_sendMergeReq             -                  -                   
27.53      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.53      CACC9           -                 state_waitForMergeReply        -                  -                   

27.53      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.54      CACC9           -                 state_platoonLeader            -                  -                   

27.63      CACC9           -                 state_sendMergeReq             -                  -                   
27.63      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.63      CACC9           -                 state_waitForMergeReply        -                  -                   

27.63      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.64      CACC9           -                 state_platoonLeader            -                  -                   

27.73      CACC9           -                 state_sendMergeReq             -                  -                   
27.73      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.73      CACC9           -                 state_waitForMergeReply        -                  -                   

27.73      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.74      CACC9           -                 state_platoonLeader            -                  -                   

27.83      CACC9           -                 state_sendMergeReq             -                  -                   
27.83      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.83      CACC9           -                 state_waitForMergeReply        -                  -                   

27.83      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.84      CACC9           -                 state_platoonLeader            -                  -                   

27.93      CACC9           -                 state_sendMergeReq             -                  -                   
27.93      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.93      CACC9           -                 state_waitForMergeReply        -                  -                   

27.93      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.94      CACC9           -                 state_platoonLeader            -                  -                   

28.03      CACC9           -                 state_sendMergeReq             -                  -                   
28.03      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
28.03      CACC9           -                 state_waitForMergeReply        -                  -                   

28.03      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

28.04      CACC9           -                 state_platoonLeader            -                  -                   

28.10      CACC10          -                 state_waitForLaneChange        -                  -                   

28.13      CACC9           -                 state_sendMergeReq             -                  -                   
28.13      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
28.13      CACC9           -                 state_waitForMergeReply        -                  -                   

28.13      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

28.14      CACC9           -                 state_platoonLeader            -                  -                   

28.20      CACC10          -                 state_platoonLeader            -                  -                   

28.23      CACC10          -                 state_sendMergeReq             -                  -                   
28.23      CACC10          CACC9             MERGE_REQ                      CACC10             CACC9               
28.23      CACC10          -                 state_waitForMergeReply        -                  -                   

28.23      CACC9           -                 state_sendMergeAccept          -                  -                   
28.23      CACC9           CACC10            MERGE_ACCEPT                   CACC9              CACC10              
28.23      CACC9           -                 state_waitForMergeDone         -                  -                   

28.23      CACC10          -                 state_mergeAccepted            -                  -                   
28.23      CACC10          -                 state_waitForCatchup           -                  -                   

28.75      CACC6           -                 state_sendMergeAccept          -                  -                   
28.75      CACC6           CACC8             MERGE_ACCEPT                   CACC6              CACC8               
28.75      CACC6           -                 state_waitForMergeDone         -                  -                   

29.05      CACC8           -                 state_sendMergeDone            -                  -                   
29.05      CACC8           CACC6             MERGE_DONE                     CACC6              CACC6               
29.05      CACC8           -                 state_platoonFollower          -                  -                   

29.05      CACC6           -                 state_mergeDone                -                  -                   
29.05      CACC6           -                 state_platoonLeader            -                  -                   

29.14      CACC6           -                 state_sendMergeReq             -                  -                   
29.14      CACC6           CACC1             MERGE_REQ                      CACC6              CACC1               
29.14      CACC6           -                 state_waitForMergeReply        -                  -                   

29.15      CACC1           -                 state_sendMergeAccept          -                  -                   
29.15      CACC1           CACC6             MERGE_ACCEPT                   CACC1              CACC6               
29.15      CACC1           -                 state_waitForMergeDone         -                  -                   

29.15      CACC6           -                 state_mergeAccepted            -                  -                   
29.15      CACC6           -                 state_waitForCatchup           -                  -                   

31.23      CACC10          -                 state_sendMergeDone            -                  -                   
31.23      CACC10          CACC9             MERGE_DONE                     CACC9              CACC9               
31.23      CACC10          -                 state_platoonFollower          -                  -                   

31.23      CACC9           -                 state_mergeDone                -                  -                   
31.23      CACC9           -                 state_platoonLeader            -                  -                   

31.33      CACC9           -                 state_sendMergeReq             -                  -                   
31.33      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
31.33      CACC9           -                 state_waitForMergeReply        -                  -                   

31.33      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

31.33      CACC9           -                 state_platoonLeader            -                  -                   

31.43      CACC9           -                 state_sendMergeReq             -                  -                   
31.43      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
31.43      CACC9           -                 state_waitForMergeReply        -                  -                   

31.43      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

31.43      CACC9           -                 state_platoonLeader            -                  -                   

31.53      CACC9           -                 state_sendMergeReq             -                  -                   
31.53      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
31.53      CACC9           -                 state_waitForMergeReply        -                  -                   

31.53      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

31.53      CACC9           -                 state_platoonLeader            -                  -                   

31.63      CACC9           -                 state_sendMergeReq             -                  -                   
31.63      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
31.63      CACC9           -                 state_waitForMergeReply        -                  -                   

31.63      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

31.63      CACC9           -                 state_platoonLeader            -                  -                   

31.73      CACC9           -                 state_sendMergeReq             -                  -                   
31.73      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
31.73      CACC9           -                 state_waitForMergeReply        -                  -                   

31.73      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

31.73      CACC9           -                 state_platoonLeader            -                  -                   

31.83      CACC9           -                 state_sendMergeReq             -                  -                   
31.83      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
31.83      CACC9           -                 state_waitForMergeReply        -                  -                   

31.83      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

31.83      CACC9           -                 state_platoonLeader            -                  -                   

31.93      CACC9           -                 state_sendMergeReq             -                  -                   
31.93      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
31.93      CACC9           -                 state_waitForMergeReply        -                  -                   

31.93      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

31.93      CACC9           -                 state_platoonLeader            -                  -                   

32.03      CACC9           -                 state_sendMergeReq             -                  -                   
32.03      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
32.03      CACC9           -                 state_waitForMergeReply        -                  -                   

32.03      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

32.03      CACC9           -                 state_platoonLeader            -                  -                   

32.13      CACC9           -                 state_sendMergeReq             -                  -                   
32.13      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
32.13      CACC9           -                 state_waitForMergeReply        -                  -                   

32.13      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

32.13      CACC9           -                 state_platoonLeader            -                  -                   

32.23      CACC9           -                 state_sendMergeReq             -                  -                   
32.23      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
32.23      CACC9           -                 state_waitForMergeReply        -                  -                   

32.23      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

32.23      CACC9           -                 state_platoonLeader            -                  -                   

32.33      CACC9           -                 state_sendMergeReq             -                  -                   
32.33      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
32.33      CACC9           -                 state_waitForMergeReply        -                  -                   

32.33      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

32.33      CACC9           -                 state_platoonLeader            -                  -                   

32.43      CACC9           -                 state_sendMergeReq             -                  -                   
32.43      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
32.43      CACC9           -                 state_waitForMergeReply        -                  -                   

32.43      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

32.43      CACC9           -                 state_platoonLeader            -                  -                   

32.53      CACC9           -                 state_sendMergeReq             -                  -                   
32.53      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
32.53      CACC9           -                 state_waitForMergeReply        -                  -                   

32.53      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

32.53      CACC9           -                 state_platoonLeader            -                  -                   

32.63      CACC9           -                 state_sendMergeReq             -                  -                   
32.63      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
32.63      CACC9           -                 state_waitForMergeReply        -                  -                   

32.63      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

32.63      CACC9           -                 state_platoonLeader            -                  -                   

32.73      CACC9           -                 state_sendMergeReq             -                  -                   
32.73      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
32.73      CACC9           -                 state_waitForMergeReply        -                  -                   

32.73      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

32.73      CACC9           -                 state_platoonLeader            -                  -                   

32.83      CACC9           -                 state_sendMergeReq             -                  -                   
32.83      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
32.83      CACC9           -                 state_waitForMergeReply        -                  -                   

32.83      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

32.83      CACC9           -                 state_platoonLeader            -                  -                   

32.93      CACC9           -                 state_sendMergeReq             -                  -                   
32.93      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
32.93      CACC9           -                 state_waitForMergeReply        -                  -                   

32.93      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

32.93      CACC9           -                 state_platoonLeader            -                  -                   

33.03      CACC9           -                 state_sendMergeReq             -                  -                   
33.03      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
33.03      CACC9           -                 state_waitForMergeReply        -                  -                   

33.03      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

33.03      CACC9           -                 state_platoonLeader            -                  -                   

33.13      CACC9           -                 state_sendMergeReq             -                  -                   
33.13      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
33.13      CACC9           -                 state_waitForMergeReply        -                  -                   

33.13      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

33.13      CACC9           -                 state_platoonLeader            -                  -                   

33.23      CACC9           -                 state_sendMergeReq             -                  -                   
33.23      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
33.23      CACC9           -                 state_waitForMergeReply        -                  -                   

33.23      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

33.23      CACC9           -                 state_platoonLeader            -                  -                   

33.33      CACC9           -                 state_sendMergeReq             -                  -                   
33.33      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
33.33      CACC9           -                 state_waitForMergeReply        -                  -                   

33.33      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

33.33      CACC9           -                 state_platoonLeader            -                  -                   

33.43      CACC9           -                 state_sendMergeReq             -                  -                   
33.43      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
33.43      CACC9           -                 state_waitForMergeReply        -                  -                   

33.43      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

33.43      CACC9           -                 state_platoonLeader            -                  -                   

33.53      CACC9           -                 state_sendMergeReq             -                  -                   
33.53      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
33.53      CACC9           -                 state_waitForMergeReply        -                  -                   

33.53      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

33.53      CACC9           -                 state_platoonLeader            -                  -                   

33.63      CACC9           -                 state_sendMergeReq             -                  -                   
33.63      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
33.63      CACC9           -                 state_waitForMergeReply        -                  -                   

33.63      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

33.63      CACC9           -                 state_platoonLeader            -                  -                   

33.73      CACC9           -                 state_sendMergeReq             -                  -                   
33.73      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
33.73      CACC9           -                 state_waitForMergeReply        -                  -                   

33.73      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

33.73      CACC9           -                 state_platoonLeader            -                  -                   

33.83      CACC9           -                 state_sendMergeReq             -                  -                   
33.83      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
33.83      CACC9           -                 state_waitForMergeReply        -                  -                   

33.83      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

33.83      CACC9           -                 state_platoonLeader            -                  -                   

33.93      CACC9           -                 state_sendMergeReq             -                  -                   
33.93      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
33.93      CACC9           -                 state_waitForMergeReply        -                  -                   

33.93      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

33.93      CACC9           -                 state_platoonLeader            -                  -                   

34.03      CACC9           -                 state_sendMergeReq             -                  -                   
34.03      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
34.03      CACC9           -                 state_waitForMergeReply        -                  -                   

34.03      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

34.03      CACC9           -                 state_platoonLeader            -                  -                   

34.13      CACC9           -                 state_sendMergeReq             -                  -                   
34.13      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
34.13      CACC9           -                 state_waitForMergeReply        -                  -                   

34.13      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

34.13      CACC9           -                 state_platoonLeader            -                  -                   

34.15      CACC1           -                 state_sendMergeAccept          -                  -                   
34.15      CACC1           CACC6             MERGE_ACCEPT                   CACC1              CACC6               
34.15      CACC1           -                 state_waitForMergeDone         -                  -                   

34.23      CACC9           -                 state_sendMergeReq             -                  -                   
34.23      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
34.23      CACC9           -                 state_waitForMergeReply        -                  -                   

34.23      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

34.23      CACC9           -                 state_platoonLeader            -                  -                   

34.33      CACC9           -                 state_sendMergeReq             -                  -                   
34.33      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
34.33      CACC9           -                 state_waitForMergeReply        -                  -                   

34.33      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

34.33      CACC9           -                 state_platoonLeader            -                  -                   

34.43      CACC9           -                 state_sendMergeReq             -                  -                   
34.43      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
34.43      CACC9           -                 state_waitForMergeReply        -                  -                   

34.43      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

34.43      CACC9           -                 state_platoonLeader            -                  -                   

34.53      CACC9           -                 state_sendMergeReq             -                  -                   
34.53      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
34.53      CACC9           -                 state_waitForMergeReply        -                  -                   

34.53      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

34.53      CACC9           -                 state_platoonLeader            -                  -                   

34.63      CACC9           -                 state_sendMergeReq             -                  -                   
34.63      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
34.63      CACC9           -                 state_waitForMergeReply        -                  -                   

34.63      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

34.63      CACC9           -                 state_platoonLeader            -                  -                   

34.73      CACC9           -                 state_sendMergeReq             -                  -                   
34.73      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
34.73      CACC9           -                 state_waitForMergeReply        -                  -                   

34.73      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

34.73      CACC9           -                 state_platoonLeader            -                  -                   

34.83      CACC9           -                 state_sendMergeReq             -                  -                   
34.83      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
34.83      CACC9           -                 state_waitForMergeReply        -                  -                   

34.83      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

34.83      CACC9           -                 state_platoonLeader            -                  -                   

34.93      CACC9           -                 state_sendMergeReq             -                  -                   
34.93      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
34.93      CACC9           -                 state_waitForMergeReply        -                  -                   

34.93      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

34.93      CACC9           -                 state_platoonLeader            -                  -                   

35.03      CACC9           -                 state_sendMergeReq             -                  -                   
35.03      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
35.03      CACC9           -                 state_waitForMergeReply        -                  -                   

35.03      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

35.03      CACC9           -                 state_platoonLeader            -                  -                   

35.13      CACC9           -                 state_sendMergeReq             -                  -                   
35.13      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
35.13      CACC9           -                 state_waitForMergeReply        -                  -                   

35.13      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

35.13      CACC9           -                 state_platoonLeader            -                  -                   

35.23      CACC9           -                 state_sendMergeReq             -                  -                   
35.23      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
35.23      CACC9           -                 state_waitForMergeReply        -                  -                   

35.23      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

35.23      CACC9           -                 state_platoonLeader            -                  -                   

35.33      CACC9           -                 state_sendMergeReq             -                  -                   
35.33      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
35.33      CACC9           -                 state_waitForMergeReply        -                  -                   

35.33      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

35.33      CACC9           -                 state_platoonLeader            -                  -                   

35.43      CACC9           -                 state_sendMergeReq             -                  -                   
35.43      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
35.43      CACC9           -                 state_waitForMergeReply        -                  -                   

35.43      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

35.43      CACC9           -                 state_platoonLeader            -                  -                   

35.53      CACC9           -                 state_sendMergeReq             -                  -                   
35.53      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
35.53      CACC9           -                 state_waitForMergeReply        -                  -                   

35.53      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

35.53      CACC9           -                 state_platoonLeader            -                  -                   

35.63      CACC9           -                 state_sendMergeReq             -                  -                   
35.63      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
35.63      CACC9           -                 state_waitForMergeReply        -                  -                   

35.63      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

35.63      CACC9           -                 state_platoonLeader            -                  -                   

35.73      CACC9           -                 state_sendMergeReq             -                  -                   
35.73      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
35.73      CACC9           -                 state_waitForMergeReply        -                  -                   

35.73      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

35.73      CACC9           -                 state_platoonLeader            -                  -                   

35.83      CACC9           -                 state_sendMergeReq             -                  -                   
35.83      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
35.83      CACC9           -                 state_waitForMergeReply        -                  -                   

35.83      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

35.83      CACC9           -                 state_platoonLeader            -                  -                   

35.93      CACC9           -                 state_sendMergeReq             -                  -                   
35.93      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
35.93      CACC9           -                 state_waitForMergeReply        -                  -                   

35.93      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

35.93      CACC9           -                 state_platoonLeader            -                  -                   

36.03      CACC9           -                 state_sendMergeReq             -                  -                   
36.03      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
36.03      CACC9           -                 state_waitForMergeReply        -                  -                   

36.03      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

36.03      CACC9           -                 state_platoonLeader            -                  -                   

36.13      CACC9           -                 state_sendMergeReq             -                  -                   
36.13      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
36.13      CACC9           -                 state_waitForMergeReply        -                  -                   

36.13      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

36.13      CACC9           -                 state_platoonLeader            -                  -                   

36.23      CACC9           -                 state_sendMergeReq             -                  -                   
36.23      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
36.23      CACC9           -                 state_waitForMergeReply        -                  -                   

36.23      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

36.23      CACC9           -                 state_platoonLeader            -                  -                   

36.33      CACC9           -                 state_sendMergeReq             -                  -                   
36.33      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
36.33      CACC9           -                 state_waitForMergeReply        -                  -                   

36.33      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

36.33      CACC9           -                 state_platoonLeader            -                  -                   

36.43      CACC9           -                 state_sendMergeReq             -                  -                   
36.43      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
36.43      CACC9           -                 state_waitForMergeReply        -                  -                   

36.43      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

36.43      CACC9           -                 state_platoonLeader            -                  -                   

36.53      CACC9           -                 state_sendMergeReq             -                  -                   
36.53      CACC9           CACC6             MERGE_REQ                      CACC9              CACC6               
36.53      CACC9           -                 state_waitForMergeReply        -                  -                   

36.53      CACC6           CACC9             MERGE_REJECT                   CACC6              CACC9               

